de_mirage,short,jump,left,smokegrenade,1389.4537353516,70.938049316406,-167.96875,-23.06736946106,-173.89268493652
de_mirage,Middle Catwalk,stand,left,smokegrenade,1422.96875,70.956245422363,-112.46875,-38.50191116333,-162.22410583496
de_mirage,Connector,jump,left,smokegrenade,1236.0958251953,-1159.9265136719,-246.9033203125,-21.710494995117,-175.18449401855
de_mirage,Market Window,jump,left,smokegrenade,-160.03125,887.96789550781,-135.328125,-51.051616668701,-146.90145874023
de_mirage,Bombesite A,stand,left,flashbang,872.44000244141,-1036.0435791016,-251.96875,-33.787082672119,-153.85343933105
de_mirage,Middle,run + jump,left,flashbang,577.66717529297,650.80853271484,-135.96875,-8.1071043014526,-127.59943389893
de_mirage,Middle,run + jump,left,flashbang,-813.12261962891,-2304.8708496094,-175.20788574219,-19.411785125732,64.958488464355
de_mirage,Stairs,jump,left + right,smokegrenade,814.95660400391,-1548.9545898438,-108.96875,-2.2890365123749,-178.99887084961
de_mirage,Sniper Window,run,left,molotovgrenade,502.93710327148,-669.56524658203,-160.00305175781,-16.74426651001,178.75828552246
de_mirage,CT,jump,left,smokegrenade,1088.3590087891,-1015.729675293,-257.89459228516,-25.353448867798,-144.39167785645
de_mirage,Palace,jump,left,smokegrenade,-2026.3977050781,-2029.9591064453,-299.12030029297,-43.043388366699,-3.5776665210724
de_mirage,T Ramp,jump,left,smokegrenade,-2031.9372558594,-1766.3819580078,-299.62829589844,-43.610778808594,5.9765629768372
de_mirage,Bombesite B,run + jump,left,flashbang,-325.80877685547,571.31951904297,-79.3388671875,-15.463847160339,-178.35792541504
de_mirage,window+d,jump,left,smokegrenade,1389.4671630859,70.934074401855,-167.96875,-27.15905380249,-163.9047088623
de_mirage,short,jump,left,smokegrenade,1422.9689941406,-55.964538574219,-167.96875,-27.775302886963,-176.92608642578
de_mirage,short,jump,left,smokegrenade,1422.9586181641,-248.03125,-167.96875,-36.201282501221,178.00015258789
de_mirage,a site,jump,left,smokegrenade,1422.9575195313,-367.96875,-167.96875,-27.390279769897,-139.27583312988
de_mirage,short,jump,left,smokegrenade,1359.6827392578,519.97229003906,-258.83764648438,-33.066287994385,-172.56213378906
de_mirage,connector,jump,left,smokegrenade,1135.9652099609,647.97650146484,-259.46740722656,-30.822324752808,-140.90432739258
de_mirage,connector,jump,left,smokegrenade,393.96875,679.96142578125,-257.96875,-56.463314056396,-125.80141448975
de_mirage,b arch left,jump,left,smokegrenade,445.95620727539,571.94024658203,-257.96875,-55.880310058594,-166.43550109863
de_mirage,b arch right,jump,left,smokegrenade,445.97094726563,571.97015380859,-257.96875,-56.881301879883,-174.16850280762
de_mirage,jungle,jump,left,smokegrenade,399.41390991211,280.45266723633,-254.62786865234,-28.919277191162,-126.90142059326
de_mirage,Sniper Window,jump,left,smokegrenade,1422.9221191406,-248.04345703125,-167.96875,-18.587505340576,-173.07551574707
de_mirage,a site,jump,left,smokegrenade,1398.7336425781,-777.22210693359,-167.96875,-18.612991333008,-146.35176086426
de_mirage,a site,jump,left,smokegrenade,1258.265625,-871.96875,-143.96875,-11.385945320129,-146.57191467285
de_mirage,ct,jump,left,smokegrenade,1258.265625,-871.96875,-143.96875,-22.770950317383,-144.42686462402
de_mirage,top connector,jump,left,smokegrenade,1258.7835693359,-871.97119140625,-143.96875,-19.174049377441,-168.29637145996
de_mirage,jungle,jump,left,smokegrenade,1258.7835693359,-871.97119140625,-143.96875,-30.438049316406,-165.04026794434
de_mirage,a site,jump,left,smokegrenade,1089.3635253906,-1014.7227783203,-257.77130126953,-3.257043838501,-148.17681884766
de_mirage,jungle,jump,left,smokegrenade,1089.3635253906,-1014.7227783203,-257.77130126953,-21.616041183472,-164.96318054199
de_mirage,jungle,jump,left,smokegrenade,1239.970703125,-1159.96875,-246.39398193359,-48.45601272583,-172.76240539551
de_mirage,short,jump,left,smokegrenade,1239.970703125,-1159.96875,-246.39398193359,-21.66001701355,157.02066040039
de_mirage,stairs,jump,left,smokegrenade,1148.07421875,-1183.9594726563,-205.57263183594,-42.516067504883,-164.98532104492
de_mirage,short,jump,left,smokegrenade,1127.9306640625,-1209.3780517578,-108.96875,-15.444984436035,156.28384399414
de_mirage,stairs,jump,left,smokegrenade,907.26226806641,-1036.0659179688,-251.96875,-64.757751464844,-159.90342712402
de_mirage,under stairs,stand,left,smokegrenade,815.95550537109,-1414.5654296875,-108.96875,-27.357685089111,-172.02252197266
de_mirage,jungle,stand,left,smokegrenade,814.95562744141,-1548.9744873047,-108.96875,-30.01971244812,-179.60137939453
de_mirage,short boost,jump,left,smokegrenade,814.95562744141,-1548.9744873047,-108.96875,-15.51068687439,138.80752563477
de_mirage,under stairs,jump,left,smokegrenade,813.19073486328,-1550.7340087891,-108.96875,-11.506685256958,-178.25973510742
de_mirage,useful smoke,stand,left,smokegrenade,16.112274169922,-2360.0178222656,-39.96875,8.8982543945313,56.614440917969
de_mirage,top connector,stand,left,smokegrenade,-77.324340820313,-1475.5511474609,-167.96875,-77.385925292969,166.96641540527
de_mirage,a site,stand,left,smokegrenade,-30.46875,-1418.0482177734,-167.96875,-27.742893218994,-107.05749511719
de_mirage,ct,stand,left,smokegrenade,-30.46875,-1418.0482177734,-167.96875,-41.195957183838,-116.05539703369
de_mirage,under stairs,jump,left,smokegrenade,-30.46875,-1418.0482177734,-167.96875,-26.411922454834,-73.243438720703
de_mirage,jungle,stand,left,smokegrenade,-239.53125,-2412.9558105469,-163.96875,-13.244922637939,123.69242858887
de_mirage,top connector,stand,left,smokegrenade,-239.53125,-2412.9558105469,-163.96875,-12.529922485352,112.989402771
de_mirage,pit smoke,stand,left,smokegrenade,-381.52026367188,-2394.96875,-163.96875,-6.7109246253967,59.199451446533
de_mirage,ct,stand,left,smokegrenade,-496.03106689453,-1309.0299072266,-159.96875,-42.460918426514,-98.576774597168
de_mirage,connector,stand,left,smokegrenade,-709.91741943359,-1270.3311767578,-167.96875,18.941095352173,74.214141845703
de_mirage,mid,stand,left,smokegrenade,-709.91741943359,-1270.3311767578,-167.96875,5.774094581604,77.239135742188
de_mirage,pit,stand,left,smokegrenade,-1119.9638671875,-1527.96875,-159.04962158203,-13.827869415283,0.56911998987198
de_mirage,pit,stand,left,smokegrenade,-879.93353271484,-2264.013671875,-171.08502197266,-9.0648727416992,33.285858154297
de_mirage,stairs,stand,left,smokegrenade,-911.73657226563,-2534.9052734375,-167.96875,-18.513868331909,66.989875793457
de_mirage,top connector,stand,left,smokegrenade,-1022.8662719727,-2269.5227050781,-167.96875,-68.079917907715,72.162902832031
de_mirage,a site,stand,left,smokegrenade,-1046.5336914063,-2232.03125,-167.96875,-52.393920898438,-19.357055664063
de_mirage,under stairs,jump,left,smokegrenade,-1046.5336914063,-2232.03125,-167.96875,-18.029909133911,-37.638984680176
de_mirage,short,jump,left,smokegrenade,-1547.8342285156,-2407.9404296875,-240.02374267578,-25.531951904297,72.625228881836
de_mirage,kitchen,stand,left,smokegrenade,-1892.9176025391,-2029.9450683594,-272.92980957031,-25.773983001709,77.806419372559
de_mirage,palace,jump,left,smokegrenade,-2031.9356689453,-1766.4133300781,-299.86352539063,-28.556924819946,-11.535462379456
de_mirage,b site,jump,left,smokegrenade,-1464.0500488281,-1792.4475097656,-261.96875,-22.198970794678,120.78359222412
de_mirage,b apartments,jump,left,smokegrenade,-1710.96875,-1500.0675048828,-258.27886962891,-27.91898727417,87.695518493652
de_mirage,palace,jump,left,smokegrenade,-1711.9703369141,-761.02954101563,-167.96875,-27.687992095947,-39.2333984375
de_mirage,short,stand,left,smokegrenade,-1310.3875732422,-1023.1904296875,-167.96875,-4.004946231842,58.050441741943
de_mirage,underpass,stand,left,smokegrenade,-1120.0383300781,-967.42987060547,-167.96875,-5.2479357719421,116.72438049316
de_mirage,ladder,jump,left,smokegrenade,-1120.0283203125,-967.43591308594,-167.96875,14.36504650116,93.404373168945
de_mirage,palace,jump,left,smokegrenade,-1071.96875,-380.044921875,-263.96875,-33.187866210938,-57.130565643311
de_mirage,short,stand,left,smokegrenade,-1047.7868652344,-379.87548828125,-346.02734375,-50.292770385742,-70.968574523926
de_mirage,under stairs,stand,left,smokegrenade,-969.40606689453,-378.6337890625,-346.64819335938,-58.267791748047,-74.730514526367
de_mirage,short,crouch,left,smokegrenade,-1047.9345703125,-313.46411132813,-367.96875,-45.497138977051,-47.362060546875
de_mirage,top connector,stand,left,smokegrenade,360.07553100586,-691.96868896484,-163.35528564453,-40.448146820068,-153.69921875
de_mirage,short,stand,left,smokegrenade,360.07592773438,-691.96826171875,-163.35528564453,-24.883146286011,160.88189697266
de_mirage,window,stand,left,smokegrenade,343.32092285156,-621.59881591797,-162.33306884766,-38.908203125,179.55995178223
de_mirage,short,stand,left,smokegrenade,-160.03125,887.96862792969,-135.328125,-44.925262451172,-134.44891357422
de_mirage,market door,jump,left,smokegrenade,-160.03125,887.96862792969,-135.328125,-43.165237426758,-150.42098999023
de_mirage,useful,jump,left,smokegrenade,-351.96691894531,887.95971679688,-124.97509765625,-69.829261779785,-165.54637145996
de_mirage,b site,stand,left,smokegrenade,-541.50994873047,520.05212402344,-78.74462890625,-40.712211608887,-178.76835632324
de_mirage,b side,stand,left,smokegrenade,-1343.0130615234,815.919921875,-79.96875,1.4287595748901,-151.38934326172
de_mirage,b apartments,stand,left,smokegrenade,-2635.9626464844,104.03125,-161.50573730469,-20.659460067749,32.423358917236
de_mirage,b apartments,stand,left,smokegrenade,-2415.9548339844,-115.79534912109,-161.77465820313,-27.941452026367,43.907245635986
de_mirage,b apartments,stand,left,smokegrenade,-1999.96875,-247.95806884766,-158.97479248047,-22.188455581665,67.315383911133
